OPIS_ID|OPIS_DANE|OPIS_AUTOR|OPIS_TYTUL|OPIS_WYDAWCA|OPIS_MWYD|OPIS_RWYD|ZKS_SYGNAT|RKS_TEKST
16046|001  amol2000080  a821.111-3100  a7179245  aSpadkobiercy z RavenscarcBarbara Taylor Bradford ; z ang. przeł. Anna Dobrzańska-Gadowska260  aWarszawabŚwiat Książki - Bertelsmann Mediac2009300  a475, [2] s.c21 cm500  aTyt. oryg.: The heirs of |Bradford, Barbara Taylor (1933- ).|Spadkobiercy z Ravenscar|Świat Książki - Bertelsmann Me|Warszawa|2009|beletrystyka|Beletrystyka
16052|001  amol2000080  a929+82.6100  a21627245  aHerbert w listachb(Auto)portret wielorakicTomasz Korpysz (red.) ; Wojciech Kudyba (red.)260  aWarszawabNarodowe Centrum Kulturyc2018300  a348 ; [2] s.bil. c24 cm650  a10085650  a10086700  a2|Korpysz, Tomasz (red.)|Herbert w listach : (Auto)portret wieloraki|Narodowe Centrum Kultury|Warszawa|2018|biografie|Naukowe i popularnonaukowe
16053|001  amol2000080  a821.162.1(091)"19":821.162.1(091)"20":821.162.1-1:821.162.1-3100  a21629245  aJęzyki rzeczywistościbo twórczości Juliana KornhauseracAdrian Gleń260  aKrakówbPolskie Wydawnictwo Muzycznec2018300  a137, [15] stronc24 cm440|Gleń, Adrian (1977- ).|Języki rzeczywistości : o twórczości Juliana Kornh|Polskie Wydawnictwo Muzyczne|Kraków|2018|historia literatury|Naukowe i popularnonaukowe
16054|001  amol2000080  a821.162.1(091)-1"19":821.162.1(091)-1"20":821.162.1-1100  a21630245  aRynek i coraz dalsze okolicebo twórczości Janusza SzuberacAndrzej Sulikowski260  aKrakówbPolskie Wydawnictwo Muzycznec2018300  a121, [15] stronc24 cm4|Sulikowski, Andrzej (1950- ).|Rynek i coraz dalsze okolice : o twórczości Janusz|Polskie Wydawnictwo Muzyczne|Kraków|2018|historia literatury|Naukowe i popularnonaukowe
16055|001  amol2000080  a821.162.1(091)-3"19":821.162.1(091)-3"20":821.162.1-3100  a21631245  aPodróż przez rzeczywistośćbo twórczości Marka NowakowskiegocMaciej Woźniak260  aKrakówbPolskie Wydawnictwo Muzycznec2018300  a126, [10] stronc24 cm440|Woźniak, Maciej (1969- ).|Podróż przez rzeczywistość : o twórczości Marka No|Polskie Wydawnictwo Muzyczne|Kraków|2018|historia literatury|Naukowe i popularnonaukowe
16067|001  amol2000080  a316,7100  a21635245  aAtlas szczęściacHelen Russell ; przeł. Dorota Malina260  aKrakówbInsignis Mediac2018300  a277 s.bil.c21 cm650  a7970650  a1847700  a15630920  a978-83-66071-67-4|Russell, Helen|Atlas szczęścia|Insignis Media|Kraków|2018|socjologia|Naukowe i popularnonaukowe
16068|001  amol2000080  a821.162.1-3100  a21636245  aCórka kucharkicWeronika Wierzchowska260  aWarszawabPrószyński i S-ka - Prószyński Mediac2018300  a570, [2] stronyc20 cm650  a1|Wierzchowska, Weronika.|Córka kucharki|Prószyński i S-ka - Prószyński|Warszawa|2018|beletrystyka|Beletrystyka
16069|001  amol2000080  a821.112.2-3100  a8207245  aDemianbdzieje młodości Emila SinclairacHermann Hesse ; tłumaczyła Maria Kurecka ; z posłowiem Volkera Michelsa260  aPoznańbMedia Rodzinaccopyright 2017300  a254, [2] stronyc21 cm650  a9537650|Hesse, Hermann (1877-1962).|Demian : dzieje młodości Emila Sinclaira|Media Rodzina|Poznań|copyright |beletrystyka|Beletrystyka
16070|001  amol2000080  a821.162.1-3100  a19173245  aImmunitetcRemigiusz Mróz260  aPoznańbCzwarta Strona - Grupa Wydawnictwa Poznańskiegoc2016300  a645 ; [1] s.c21 cm650  a1650  a9422650  a9862920  a978-83-7976-510-2|Mróz, Remigiusz (1987- ).|Immunitet|Czwarta Strona - Grupa Wydawni|Poznań|2016|sensacja|Beletrystyka
16071|001  amol2000080  a821.162.1-3100  a19173245  aKasacjacRemigiusz Mróz260  aPoznańbCzwarta Strona - Grupa Wydawnictwa Poznańskiegoccop. 2015300  a493, [1] s.c21 cm650  a1920  a978-83-7976-247-7|Mróz, Remigiusz (1987- ).|Kasacja|Czwarta Strona - Grupa Wydawni|Poznań|cop. 2015|sensacja|Beletrystyka
16072|001  amol2000080  a94.4:884-92100  a21638245  aLwówbportret utraconego miastacLutz C. Kleveman ; przekład Dariusz Guzik260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2019300  a343, [8] stronybfotografie, mapy, portretyc23 cm440  a1270
x
|Kleveman, Lutz C. (1974- ).|Lwów : portret utraconego miasta|Społeczny Instytut Wydawniczy |Kraków|2019|historia powszechna|Naukowe i popularnonaukowe
16073|001  amol2000080  a821.162.1-92100  a19831245  aNiedorajda, czyli co nam radzą poradnikicMichał Rusinek260  aWarszawabWydawnictwo Agorac2019300  a198 ; [2] s.c21 cm650  a8362650  a10108920  a978-83-268-2725-9|Rusinek, Michał (1972- ).|Niedorajda, czyli co nam radzą poradniki|Wydawnictwo Agora|Warszawa|2019|publicystyka|Inne
16074|001  amol2000080  a821.113.5-3100  a21639245  aOdbiorę ci wszystkocRuth Lillegraven ; z norweskiego przełożyła Karolina Drozdowska260  aWarszawabWielka Literaccopyright 2019300  a445, [1] stronac21 cm650  a10109650  a10111650  a516265|Lillegraven, Ruth (1978- )|Odbiorę ci wszystko|Wielka Litera|Warszawa|copyright |sensacja|Beletrystyka
16075|001  amol2000080  a821.162.1-92100  a21640245  aOrzeszkowo 14cAnna Romaniuk260  aWołowiecbWydawnictwo Czarnec2019300  a155 ; [4] s.c20 cm650  a10113650  a8193920  a978-83-8049-827-3|Romaniuk, Anna (1980- ).|Orzeszkowo 14|Wydawnictwo Czarne|Wołowiec|2019|publicystyka|Inne
16076|001  amol2000080  a821.162.1-92100  a19396245  aPusty lascMonika Sznajderman260  aWołowiecc2019300  a239 ; [1] s.bil. c22 cm650  a10114650  a10115650  a10116650  a10117650  a8346650  a10106920  a978-83-8049-823-5|Sznajderman, Monika (1959- ).|Pusty las||Wołowiec|2019|publicystyka|Inne
16077|001  amol2000080  a821.162.1-3100  a21641245  aRozdeptałem czarnego kota przez przypadekcFilip Zawada260  aWarszawabSpołeczny Instytut Wydawniczy Znakc2019300  a265, [4] stronyc21 cm650  a814650  a10118650  a9518650  a10119650  a1|Zawada, Filip (1975- ).|Rozdeptałem czarnego kota przez przypadek|Społeczny Instytut Wydawniczy |Warszawa|2019|beletrystyka|Beletrystyka
16078|001  amol2000080  a821.162.1-3100  a7924245  aSerce w obłokachcMagdalena Kordel260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2019300  a364, [4] stronyc21 cm500  aKontynuacja powieści pt.: Serce z piernika, Serce w skowronkach650  a9753
|Kordel, Magdalena (1978- ).|Serce w obłokach|Społeczny Instytut Wydawniczy |Kraków|2019|beletrystyka|Beletrystyka
16079|001  amol2000080  a821.111(73)-93100  a21642245  aTrzy kroki od siebiecRachael Lippincott ; przeł. Maciej Potulny260  aPoznańbMedia Rodzinac2019300  a334 ; [1] s.c20 cm650  a5469920  a978-83-8008-616-6|Lippincott, Rachael|Trzy kroki od siebie|Media Rodzina|Poznań|2019|powieść młodzieżowa|Beletrystyka
16080|001  amol2000080  a821.162.1-3100  a21444245  aDobre uczynkicAgnieszka Krawczyk260  aPoznańbWydawnictwo Filiac2018300  a423, [1] stronac21 cm440  a1306xv650  a9441650  a9574650  a5397650  a10121650  a1920  a978-83-8075-540-6|Krawczyk, Agnieszka (1972- ).|Dobre uczynki|Wydawnictwo Filia|Poznań|2018|beletrystyka|Beletrystyka
16081|001  amol2000080  a821.162.1-3100  a21444245  aSzczęście na wyciągnięcie rękicAgnieszka Krawczyk260  aPoznańbWydawnictwo Filiac2019300  a509, [1] stronac21 cm440  a1306xv650  a9574650  a5397650  a10121650  a1920  a978-83-8075-67|Krawczyk, Agnieszka (1972- ).|Szczęście na wyciągnięcie ręki|Wydawnictwo Filia|Poznań|2019|beletrystyka|Beletrystyka
16082|001  amol2000080  a821.111(73)-3100  a6190245  aWyspa CaminocJohn Grisham ; przeł. Jan Kraśko250  aWyd. 2260  aPoznańbAlbatrosc2019300  a366 ; [2] s.c21 cm650  a3920  a978-83-8125-338-3|Grisham, John (1955- ).|Wyspa Camino|Albatros|Poznań|2019|sensacja|Beletrystyka
16083|001  amol2000080  a821.112.2-3100  a21643245  aÓsme życieb(dla Brilki)cNino Haratischwili ; tłumaczenie Urszula PoprawskanT. 2260  aKrakówbWydawnictwo Otwartec2016300  a655 stronc22 cm650  a5944650  a10122650  a10123650  a1924650 |Haratischwili, Nino (1983- ).|Ósme życie : (dla Brilki)|Wydawnictwo Otwarte|Kraków|2016|beletrystyka|Beletrystyka
16084|001  amol2000080  a821.112.2-3100  a21644245  aÓsme życieb(dla Brilki)cNino Haratischwili ; tł. Urszula PoprawskanT. 1260  aKrakówbWydawnictwo Otwartec2016300  a581, [3] s.bil.c22 cm500  aTyt. oryg.: "Das achte Leben : (für Brilka) : Rom|Haratischwili, Nino (1983- )|Ósme życie : (dla Brilki)|Wydawnictwo Otwarte|Kraków|2016|beletrystyka|Beletrystyka
16085|001  amol2000080  a884-2100  a6638245  aKordianbczęść pierwsza trylogii Spisek KoronacyjnycJuliusz Słowacki260  aBydgoszczb"Arcanum"c1991300  a132 s.berr.c20 cm500  aU dołu s. tyt. błędna nazwa Wydawcy: "Arkanum"650  a5943650  a391|Słowacki, Juliusz (1809-1849).|Kordian : część pierwsza trylogii Spisek Koronacyj|"Arcanum"|Bydgoszcz|1991|lektury|Lektury
16086|001  amol2000080  a820-2100  a7780245  aMakbetcWiliam Szekspir ; [przeł. z ang. Józef Paszkowski ; posł. oprac. Irena Janicka ; przypisy oprac. Jadwiga Dudkiewicz]250  aWyd. 3260  aŁódźbWydaw. Łódzkiec1984300  a168, [4] s.c20 cm650  a5907|Shakespeare, William (1564-1616).|Makbet|Wydaw. Łódzkie|Łódź|1984|lektury|Lektury
16087|001  amol2000080  a884-1+884-4+884-3100  a7978245  aUtwory wybranecCyprian Kamil Norwid260  aBydgoszczb"Arcanum"c1991300  a116 s.c20 cm440  a292xv650  a5943650  a84650  a51650  a10124920  a83-85069-36-4|Norwid, Cyprian Kamil (1821-1883).|Utwory wybrane|"Arcanum"|Bydgoszcz|1991|poezja|Beletrystyka
16088|001  amol2000080  a821.111(73)-3100  a6096245  aWszyscy mamy tajemnicecHarlan Coben ; z ang. przeł. Zbigniew A. Królicki250  aWyd. 5260  aWarszawabWydawnictwo Albatros Andrzej Kuryłowiczc2016300  a461, [2] s.c20 cm650  a3|Coben, Harlan (1962- ).|Wszyscy mamy tajemnice|Wydawnictwo Albatros Andrzej K|Warszawa|2016|sensacja|Beletrystyka
16089|001  amol2000080  a821.111(73)-3100  a6190245  aKancelariacJohn Grisham ; z angielskiego przełożył Krzysztof Obłucki250  aWydanie 5260  aWarszawabWydawnictwo Albatrosc2017300  a427, [2] stronyc20 cm440  a1315xvt. 4500  aTytuł oryginał|Grisham, John (1955- ).|Kancelaria|Wydawnictwo Albatros|Warszawa|2017|sensacja|Beletrystyka
16090|001  amol2000080  a821.111-3100  a23764245  aAssassin's Creed. Pustynna przysięgacOliver Bowden ; przekład Michał Jóźwiak260  aKrakówbInsignis Mediac2018300  a357 stronc20 cmedodatek : 14, [1] strona440  a1316xv650  a10128650  a10129|Jóźwiak, Michał (tłumaczenie)|Assassin's Creed. Pustynna przysięga|Insignis Media|Kraków|2018|fantastyka|Beletrystyka
16091|001  amol2000080  a58/59100  a21648245  aJak błysnąć wiedzą czyli 270 ciekawostek o zwierzętach i roślinachcUlrich Schmid ; z niem. przeł. Mieczysław Dutkiewicz260  aWarszawabKlub dla Ciebie - Bauer-Weltbild Mediac2006300  a223 s.c20 cm500 |Schmid, Ulrich (1957- ).|Jak błysnąć wiedzą czyli 270 ciekawostek o zwierzę|Klub dla Ciebie - Bauer-Weltbi|Warszawa|2006|zoologia|Naukowe i popularnonaukowe
16092|001  amol2000080  a001100  a21649245  aCiekawostki naukowe IIbzadziw wszystkich swoją wiedzącKarl Kruszelnicki ; z ang. przeł. Hanna Turczyn-Zalewska260  aWarszawabKlub dla Ciebie - Bauer-Weltbild Mediac2006300  a272 s.c20 cm500  a656 publ|Kruszelnicki, Karl (1948- ).|Ciekawostki naukowe II : zadziw wszystkich swoją w|Klub dla Ciebie - Bauer-Weltbi|Warszawa|2006|nauka i wiedza ogóln|Naukowe i popularnonaukowe
16093|001  amol2000080  a884-93100  a6992245  aKwiat kalafioracMałgorzata Musierowicz ; il. M. Musierowicz250  a[Wyd. 3]260  aWarszawab"Nasza Księgarnia"c1988300  a179, [1] s.brys.c21 cm650  a1049920  a83-10-07708-4|Musierowicz, Małgorzata (1945- ).|Kwiat kalafiora|"Nasza Księgarnia"|Warszawa|1988|powieść młodzieżowa|Beletrystyka
16094|001  amol2000080  a884-93100  a6992245  aIda sierpniowacMałgorzata Musierowicz ; il. M. Musierowicz250  a[Wyd. 3]260  aWarszawab"Nasza Księgarnia"c1988300  a189, [3] s.bil.c20 cm650  a1049920  a83-10-08029-8|Musierowicz, Małgorzata (1945- ).|Ida sierpniowa|"Nasza Księgarnia"|Warszawa|1988|powieść młodzieżowa|Beletrystyka
16095|001  amol2000080  a884-93100  a6992245  aNoelkacMałgorzata Musierowicz ; il. M. Musierowicz250  a[Wyd. 2]260  aPoznańbBestsellerc1993300  a187 s.bil.c21 cm650  a1049920  a83-7006-347-0|Musierowicz, Małgorzata (1945- ).|Noelka|Bestseller|Poznań|1993|powieść młodzieżowa|Beletrystyka
16096|001  amol2000080  a884-93100  a2213245  aPulpecjacMałgorzata Musierowicz ; il. M. Musierowicz260  aKrakówbSignum - Społeczny Instytut Wydawniczy Znakc1993300  a186, [2] s.bil.c21 cm650  a1049920  a83-7006-370-5|Musierowicz, Małgorzata (1945- )|Pulpecja|Signum - Społeczny Instytut Wy|Kraków|1993|powieść młodzieżowa|Beletrystyka
16097|001  amol2000080  a884-93100  a2213245  aDziecko piątkucMałgorzata Musierowicz ; il. M. Musierowicz260  aKrakówbSignum - Społeczny Instytut Wydawniczy Znakc1993300  a174, [2] s.bil.c21 cm650  a1049920  a83-7006-378-0|Musierowicz, Małgorzata (1945- )|Dziecko piątku|Signum - Społeczny Instytut Wy|Kraków|1993|powieść młodzieżowa|Beletrystyka
16098|001  amol2000080  a884-93100  a6992245  aNutria i NerwuscMałgorzata Musierowicz ; [il. M. Musierowicz]260  aŁódźb"Akapit Press"c1995300  a159, [1] s.bil.c21 cm650  a1049920  a83-86129-20-4|Musierowicz, Małgorzata (1945- ).|Nutria i Nerwus|"Akapit Press"|Łódź|1995|powieść młodzieżowa|Beletrystyka
16099|001  amol2000080  a884-93100  a2213245  aCórka RobrojkacMałgorzata Musierowicz ; [rys. M. Musierowicz]260  aŁódźbAkapit Pressc1996300  a219 s.bil.c21 cm650  a1049920  a83-86129-80-8|Musierowicz, Małgorzata (1945- )|Córka Robrojka|Akapit Press|Łódź|1996|powieść młodzieżowa|Beletrystyka
16100|001  amol2000080  a884-93100  a6992245  aIda sierpniowacMałgorzata Musierowicz ; il. M. Musierowicz260  aKrakówb"Signum"c1992300  a177, [3] s.bil.c21 cm650  a1049920  a83-7006-344-6|Musierowicz, Małgorzata (1945- ).|Ida sierpniowa|"Signum"|Kraków|1992|powieść młodzieżowa|Beletrystyka
16101|001  amol2000080  a820(73)-3100  a6856245  aGłos nocycDean R. Koontz ; przeł. [z ang.] Jan Kabat260  aWarszawab"Amber"c1995300  a270, [1] s.c21 cm650  a1291650  a10132700  a21652|Koontz, Dean R. (1945- ).|Głos nocy|"Amber"|Warszawa|1995|sensacja|Beletrystyka
16102|001  amol2000080  a821.111(73)-3100  a6856245  aZmrokcDean R. Koontz ; przekł. [z ang.] Jan Kabat260  aWarszawab"Amber"c1997300  a302, [2] s.c21 cm650  a15700  a21652920  a83-7169-205-6|Koontz, Dean R. (1945- ).|Zmrok|"Amber"|Warszawa|1997|sensacja|Beletrystyka
16103|001  amol2000080  a820(73)-3100  a6856245  aPółnoccDean R. Koontz ; przeł. [z ang.] Jan Kabat260  aWarszawab"Amber"c1994300  a495, [1] s.c21 cm650  a1291650  a10132700  a21652920  a83-7082-631-8|Koontz, Dean R. (1945- ).|Północ|"Amber"|Warszawa|1994|sensacja|Beletrystyka
16104|001  amol2000080  a821.111(73)-3100  a6856245  aŁzy smokacDean R. Koontz ; przekł. [z ang.] Monika Kluczyńska250  a[Wyd. 2]260  aWarszawab"Amber"c1997300  a309, [3] s.c21 cm650  a15700  a21653920  a83-7082-375-0|Koontz, Dean R. (1945- ).|Łzy smoka|"Amber"|Warszawa|1997|sensacja|Beletrystyka
16105|001  amol2000080  a820(73)-3100  a6856245  aPrzełęcz śmiercicDean R. Koontz ; przeł. [z ang.] Jacek Grabowski260  aWarszawab"Amber"c1994300  a382, [1] s.c21 cm650  a1291700  a21654920  a83-7082-673-3|Koontz, Dean R. (1945- ).|Przełęcz śmierci|"Amber"|Warszawa|1994|sensacja|Beletrystyka
16106|001  amol2000080  a820(73)-3100  a6856245  aWizjacDean R. Koontz ; przeł. [z ang.] Agnieszka Ostrowska260  aWarszawab"Amber"c1994300  a231, [1] s.c210 cm650  a1291700  a21655920  a83-7082-319-X|Koontz, Dean R. (1945- ).|Wizja|"Amber"|Warszawa|1994|sensacja|Beletrystyka
16107|001  amol2000080  a821.111(73)-3100  a6856245  aZłe miejscecDean R. Koontz ; przeł. Mirosław Kościuk260  aWarszawabWydawnictwo Amberc1991300  a400 s.c19 cm500  aTyt. oryg.: "The bad place" 1990650  a15920  a83-85079-70-X|Koontz, Dean R. (1945- ).|Złe miejsce|Wydawnictwo Amber|Warszawa|1991|sensacja|Beletrystyka
16108|001  amol2000080  a821.111(73)-3100  a6856245  aIntensywnośćcDean Koontz ; przeł. Zofia Uhrynowska-Hanasz260  aWarszawab"Prima"c1997300  a319, [1] s.c20 cm650  a15700  a19711920  a83-7152-080-8|Koontz, Dean R. (1945- ).|Intensywność|"Prima"|Warszawa|1997|sensacja|Beletrystyka
16109|001  amol2000080  a821.111(73)-3100  a6856245  aZabójca strachucDean Koontz ; przeł. Paweł Korombel260  aWarszawabPrószyński i S-kac1998300  a354, [2] s.c19 cm650  a15650  a10133700  a19776920  a83-7180-409-1|Koontz, Dean R. (1945- ).|Zabójca strachu|Prószyński i S-ka|Warszawa|1998|sensacja|Beletrystyka
16110|001  amol2000080  a820(73)-3100  a6856245  aPieczara gromówcDean R. Koontz ; przeł. [z ang.] Romuald Szoka260  aWarszawab"Amber" : "Mizar"c1993300  a269, [1] s.c21 cm500  aTyt. oryg.: The house of thunder650  a15650  a10134920  a83-85|Koontz, Dean R. (1945- ).|Pieczara gromów|"Amber" : "Mizar"|Warszawa|1993|sensacja|Beletrystyka
16111|001  amol2000080  a821.111(73)-3100  a6856245  aSłudzy ciemnościcDean R. Koontz ; przekł. [z ang.] Jan Kabat250  a[Wyd. 2]260  aWarszawab"Amber"c1998300  a382, [2] s.c20 cm500  aTyt. oryg.: "The servants of twilight" 1984. - Wyd. 1 ogł. p|Koontz, Dean R. (1945- ).|Słudzy ciemności|"Amber"|Warszawa|1998|sensacja|Beletrystyka
16112|001  amol2000080  a821.111(73)-3100  a6856245  aTik-takcDean R. Koontz ; z ang. przeł. Jan Kabat250  aWyd. 2260  aWarszawab"Amber"c1997300  a215, [1] s.c21 cm650  a15700  a21652|Koontz, Dean R. (1945- ).|Tik-tak|"Amber"|Warszawa|1997|sensacja|Beletrystyka
16113|001  amol2000080  a821.111(73)-3100  a6856245  aKlucz do północycDean R. Koontz ; przeł. [z ang.] Jan Kabat260  aWarszawab"Amber"c1995300  a342, [2] s.c21 cm500  aTyt. oryg.: The key to midnight, 1979650  a15700  a21652|Koontz, Dean R. (1945- ).|Klucz do północy|"Amber"|Warszawa|1995|sensacja|Beletrystyka
16114|001  amol2000080  a821.111(73)-3100  a6856245  aJedyna ocalonacDean R. Koontz ; przekł. [z ang.] Jan Kabat260  aWarszawab"Amber"c1997300  a268, [4] s.c21 cm650  a15700  a21652920  a83-7169-500-4|Koontz, Dean R. (1945- ).|Jedyna ocalona|"Amber"|Warszawa|1997|sensacja|Beletrystyka
16115|001  amol2000080  a820(73)-3100  a6856245  aOdwieczny wrógcDean R. Koontz ; przeł. [z ang.] Paweł Korombel260  aWarszawab"Amber" : "Mizar"c1993300  a398, [2] s.c21 cm650  a15700  a8300920  a83-85309-15-2|Koontz, Dean R. (1945- ).|Odwieczny wróg|"Amber" : "Mizar"|Warszawa|1993|sensacja|Beletrystyka
16116|001  amol2000080  a820(73)-3100  a6856245  aNocne dreszczecDean R. Koontz ; przeł. [z ang.] Paweł Korombel260  aWarszawab"Amber" : "Mizar"c1993300  a299, [2] s.c21 cm650  a15700  a8300920  a83-85309-29-2|Koontz, Dean R. (1945- ).|Nocne dreszcze|"Amber" : "Mizar"|Warszawa|1993|sensacja|Beletrystyka
16117|001  amol2000080  a821.111(73)-3100  a6856245  aŚciana strachucDean R. Koontz ; przekł. [z ang.] Romuald Szoka260  aWarszawab"Amber"c1992300  a222, [2] s.c20 cm500  aTyt. oryg.: "The face of fear"650  a15650  a10134700  a21656920  a|Koontz, Dean R. (1945- ).|Ściana strachu|"Amber"|Warszawa|1992|sensacja|Beletrystyka
16118|001  amol2000080  a820(73)-3100  a6856245  aMaskacDean R. Koontz ; przeł. [z ang.] Hanna Milewska260  aWarszawab"Amber"c1994300  a206, [1] s.c21 cm650  a1291920  a83-7082-322-X|Koontz, Dean R. (1945- ).|Maska|"Amber"|Warszawa|1994|sensacja|Beletrystyka
16119|001  amol2000080  a821.111(73)-3100  a6856245  aGrozacDean R. Koontz ; Jan Kabat (Tł.)260  aWarszawab"Amber"c1994300  a159 ; [1] s.c21 cm650  a15700  a21652920  a83-7082-676-8|Koontz, Dean R. (1945- ).|Groza|"Amber"|Warszawa|1994|sensacja|Beletrystyka
16120|001  amol2000080  a821.111(73)-3100  a6856245  aZwierciadło zbrodnicDean R. Koontz ; Jan Kabat (Tł.)260  aWarszawabAmberc1995300  a442 ; [1] s.c21 cm650  a15700  a21652920  a83-7082-878-7|Koontz, Dean R. (1945- ).|Zwierciadło zbrodni|Amber|Warszawa|1995|sensacja|Beletrystyka
17140|001  amol2000080  a821.111(73)-1100  a22668245  aDuszny krajbwybrane utwory z lat 1962-2012cBob Dylan ; wybór, przekład, komentarze i posłowie Filip Łobodziński260  aStronie ŚląskiebBiuro Literackiec2017300  a350, [1] stronac22 cm440  a131|Dylan, Bob (1941- ).|Duszny kraj : wybrane utwory z lat 1962-2012|Biuro Literackie|Stronie Śląskie|2017|poezja|Beletrystyka
17141|001  amol2000080  a821.162.1-1:821.162.1-36:821.162.1-7100  a10478245  aWiersze na polskich obłokachbpoezje, Zielona Gęś, Listy z fiołkiemcKonstanty Ildefons Gałczyński ; wybór i wstęp Ziemowit Fedecki260  aWarszawa
